	hitid	hittypeid	packageName	permission	purpose	comfortScore	category
632	3DFYDSXB2W0UJR00RZNOVGGY0R4JU9	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	GET_ACCOUNTS	INTERNAL	0.631578947368421	COMMUNICATION
633	3L7SUC0TTUU44DU5WPMWM1K8OWVM0D	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	CAMERA	INTERNAL	1.2	COMMUNICATION
634	3OEWW2KGQJBM30GBLHP4TCTWDLJDOC	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	MANAGE_ACCOUNTS	INTERNAL	0.8947368421052632	COMMUNICATION
635	3TFJJUELSHPYR1LSYNWW2T8BRGC2CW	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	ACCESS_COARSE_LOCATION	INTERNAL	-0.1	COMMUNICATION
636	3UL5XDRDNCJOEVE2ZUIPYEF4LZI58U	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	AUTHENTICATE_ACCOUNTS	INTERNAL	0.8	COMMUNICATION
637	3YLTXLH3DF6L0GXEMDL99XDKFI8PHE	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	RECORD_AUDIO	INTERNAL	1.1	COMMUNICATION
638	3ZQX1VYFTD5AM5KK49EO7KFV2UM8O1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tencent.mm	BLUETOOTH	INTERNAL	1.35	COMMUNICATION
639	204JUNU8LZ6RNGDKNDZDFJ3VVHRJ3S	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.tgb.kingkong	READ_PHONE_STATE	TARGETED_ADS	0.15	ARCADE
640	26QJVCNHMVHV0SGFX5B2E4J7QUM20U	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.tgb.kingkong	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.2631578947368421	ARCADE
641	2LHMAZHHRRLF6GL2JZIH8KHOQOBDMO	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.tgb.kingkong	READ_PHONE_STATE	INTERNAL	0.5789473684210527	ARCADE
642	270HPCGJ2D214JTKTLRJWPSIJUUA4P	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.tgb.nationsatwar	READ_PHONE_STATE	TARGETED_ADS	-0.10526315789473684	ARCADE
643	2ELYOCCF0CP50DM8ER9I4YG46W2TUF	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.tgb.nationsatwar	READ_PHONE_STATE	INTERNAL	0.7368421052631579	ARCADE
644	2P546UXFCD45DSB8JHJN0KINK3BTV4	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.tgb.nationsatwar	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.16666666666666666	ARCADE
645	2PQMQU6L5OBVSYY6T1VAPJF7X4XXEM	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.tgb.nationsatwar	GET_ACCOUNTS	INTERNAL	0.6	ARCADE
646	21CDD8XMB3Q3PFXQ2YKODT4EC2PFQP	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.thechive	READ_PHONE_STATE	TARGETED_ADS	-0.3	ENTERTAINMENT
647	2ELV0FK0COK2ZUY13TBKGLRWNYVIPS	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.thechive	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.15789473684210525	ENTERTAINMENT
648	2MFH0JPPSI2KEUM0OTY5RLM6DTZIOB	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.thechive	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.5789473684210527	ENTERTAINMENT
649	2W80ONNVRH1KX46TCV27DNV92USNW8	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.thechive	READ_PHONE_STATE	INTERNAL	0.65	ENTERTAINMENT
650	24ASCXKNQY2RSZHLZ3MEAHR00OU0PY	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.thomson.pediatrics	READ_PHONE_STATE	INTERNAL	0.6206896551724138	MEDICAL
651	38DCH97KHH22RYTJAQ3JLFJ91VNJQB	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tommmi.freedjsoftware	RECORD_AUDIO	DEVELOPMENT_AID	0.15	ENTERTAINMENT
652	3YLTXLH3DF6L0GXEMDL99XDKJ7SPHG	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tommmi.freedjsoftware	READ_PHONE_STATE	DEVELOPMENT_AID	-0.9	ENTERTAINMENT
653	2GDXX2Q45UUK64VVJMN1US8OXAYSAF	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.trickybanana.sounds.neod	READ_PHONE_STATE	TARGETED_ADS	-0.10526315789473684	ENTERTAINMENT
654	34R3P23QHS1BKPUFYZZ41RLGC41HW9	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tripadvisor.tripadvisor	MANAGE_ACCOUNTS	INTERNAL	0.8947368421052632	TRAVEL_AND_LOCAL
655	2776AUC26DG6NTYCZZRFR0CO0WJ4BL	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.triposo.droidguide.amsterdam	ACCESS_FINE_LOCATION	INTERNAL	1.45	TRAVEL_AND_LOCAL
656	3NSM4HLQNRUJDLXW5GNSIGVVFQ9QQ3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tumblr	AUTHENTICATE_ACCOUNTS	INTERNAL	0.10526315789473684	SOCIAL
657	3Y7LTZE0YTMKJ6549LQAJA4ONE6ZUH	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.tumblr	MANAGE_ACCOUNTS	INTERNAL	1.1	SOCIAL
658	21UCVLL3CA332X74M839UQU7E7G9ZM	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.tvb.tvbfun	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.1	ENTERTAINMENT
659	24ZMVHVKCJ01H0ZM0NY9RQW6IIK751	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.twentythreedivide.hsw	READ_PHONE_STATE	MOBILE_ANALYTICS	0.05	ENTERTAINMENT
660	31SIZS5W59FJPMCWIVCSN6507NSRQ4	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.twitter.android	ACCESS_FINE_LOCATION	INTERNAL	0.15	SOCIAL
661	39I4RL8QGJHZBNBVOTTL6Z2POMCH4F	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.twitter.android	READ_CONTACTS	INTERNAL	0.3	SOCIAL
662	39O0SQZVJN79J47HMW3MNFO52X17RN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.twitter.android	MANAGE_ACCOUNTS	INTERNAL	1.3157894736842106	SOCIAL
663	3KQC8JMJGCSETRSROFO2WUAJAMGH3U	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.twitter.android	GET_ACCOUNTS	INTERNAL	1.1	SOCIAL
664	3RZS0FBRWKAUJ8MY0L78Y6G42Q3PC5	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.twitter.android	READ_PHONE_STATE	INTERNAL	0.25	SOCIAL
665	3VEI3XUCZRXYPABHIIX3N1FQ2R6RPD	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.twitter.android	AUTHENTICATE_ACCOUNTS	INTERNAL	0.85	SOCIAL
666	38XPGNCKHT04TO6FTIAPL0TY0QD4V0	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.twoo	ACCESS_COARSE_LOCATION	UTILITY	1.15	SOCIAL
667	3DGDV62G7O9HLQUW3SI2MT7IUOG2PH	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.ubercab	ACCESS_COARSE_LOCATION	PAYMENT	0.9	TRANSPORTATION
668	2M998D8J3VE7C8P8J23GAMCKPKPXH2	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.uken.android.ageoflegends	READ_PHONE_STATE	INTERNAL	0.3684210526315789	ARCADE
669	2SST2D5NQYN5VJNFFKWT5MNCD8759A	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.uken.android.ageoflegends	READ_PHONE_STATE	TARGETED_ADS	0.1	ARCADE
670	27ZM8JIA0RYNZPZ2FOD0CBMJA4D50Y	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.uken.android.forcesofwar	READ_PHONE_STATE	INTERNAL	0.9	ARCADE
671	2RJQP6AUC26DWM4SX1UV7FK0TYG296	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.uken.android.forcesofwar	READ_PHONE_STATE	TARGETED_ADS	-0.05	ARCADE
672	2I8P6AUC26DGMNAGT7M0MK0C5UYA34	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.uken.android.novawars	READ_PHONE_STATE	TARGETED_ADS	-0.2	ARCADE
673	2QNSW6NG1FS33EKY7261MZSZ2CTJXT	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.uken.android.novawars	READ_PHONE_STATE	INTERNAL	0.5	ARCADE
674	2LKJ1LY58B72N2XXCJBHK16YW2RS7N	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.uken.android.thestreetz	READ_PHONE_STATE	TARGETED_ADS	0.05	ARCADE
675	2UHKPFE4EGDHT2ZKHC99UZW6YOW8IZ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.uken.android.thestreetz	READ_PHONE_STATE	INTERNAL	0.45	ARCADE
676	2CZVKCJ011K2NKGM5OHWD18NLGQA8W	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.uken.android.villains	READ_PHONE_STATE	INTERNAL	0.8125	ARCADE
677	2F4NCWYB49F988PWT5SJVNSTMR0OS8	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.uken.android.villains	READ_PHONE_STATE	TARGETED_ADS	-0.55	ARCADE
678	3H6W48L9F4P3X6S3HC79A0N7YV4WPM	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.unityconceptapps.tcr.kiat	ACCESS_FINE_LOCATION	DEVELOPMENT_AID	-1.15	BRAIN
679	3IVKZBIBJ09ID8D6EUP342IV6R5HSU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.unityconceptapps.tcr.kiat	RECORD_AUDIO	DEVELOPMENT_AID	-1.263157894736842	BRAIN
680	3JYPJ2TAYI81MK68RNX96C173SFPFI	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.unityconceptapps.tcr.kiat	CAMERA	DEVELOPMENT_AID	-0.6	BRAIN
681	3PR3LXCWSFZXUJHMAS7YQT1Z2TT9XY	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.unityconceptapps.tcr.kiat	READ_PHONE_STATE	DEVELOPMENT_AID	-1.0526315789473684	BRAIN
682	2ZRNZW6HEZ6OUKNB3XZ6GGUMIVCPZE	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.v1_4.BBA3CFAB607CAEDBB1025D6C.com	READ_PHONE_STATE	INTERNAL	-0.5	BOOKS_AND_REFERENCE
683	30UZJB2POHC2DY8WNDNT7X7T5DQ532	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.viber.voip	ACCESS_FINE_LOCATION	INTERNAL	0.45	COMMUNICATION
684	31KSVEGZ34SO9J8IU4BYFVNMVO9WRD	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.viber.voip	GET_ACCOUNTS	INTERNAL	0.85	COMMUNICATION
685	32ZCLEW0BZKHRMS4ADOULATZSACJPD	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.viber.voip	RECORD_AUDIO	INTERNAL	1.1052631578947372	COMMUNICATION
686	3G57RS03HH5DSGCDJD9OON21ZZQ25O	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.viber.voip	BLUETOOTH	INTERNAL	1.2	COMMUNICATION
687	3M67TQBQQHOLY69TZIFK6LQ1XJ1A9U	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.viber.voip	READ_PHONE_STATE	INTERNAL	0.15	COMMUNICATION
688	3PA41K45VN4O7RR294ZXIKOQ1FD7PV	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.viber.voip	READ_CONTACTS	INTERNAL	0.6	COMMUNICATION
689	3QHITW7OYO9RQ5QFGKQ6SGGQ64EAQU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.viber.voip	READ_PHONE_STATE	UTILITY	0.8	COMMUNICATION
690	3R868ACW4SC1EO49PG1TFV3XAH2GZR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.viber.voip	MANAGE_ACCOUNTS	INTERNAL	1.2222222222222223	COMMUNICATION
691	22R2HECWA6X3E49RB43PCKXPASKKL8	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.visva.paintshop	READ_PHONE_STATE	TARGETED_ADS	-0.35	ENTERTAINMENT
692	32XN26MTXZJKYVCKWDLHMO5JOR60LQ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	RECORD_AUDIO	INTERNAL	0.75	SOCIAL
693	34D9ZRXCYRU33L5S8OFBNGVRP7PSAM	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	READ_CONTACTS	INTERNAL	0.4	SOCIAL
694	37VUR2VJ6APR2G3WFJWIXAY6ZAXC1O	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	READ_PHONE_STATE	INTERNAL	-0.3157894736842105	SOCIAL
695	3E6L1VR4XWMTCEO3CRY00CAQ3MXF63	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	READ_CONTACTS	UTILITY	-0.15789473684210525	SOCIAL
696	3E9ZFLPWOYSQ5KAPEMDB3M02HUWXI3	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	GET_ACCOUNTS	INTERNAL	0.5	SOCIAL
697	3IVEC1GSLPZEAU92PBD4KEB1OIZJ1D	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	READ_PHONE_STATE	UTILITY	0.2631578947368421	SOCIAL
698	3RKHNXPHGWWPUB6I9KN0WVGBFG5KUA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	AUTHENTICATE_ACCOUNTS	INTERNAL	0.65	SOCIAL
699	3VJ4PFXFJ37JIYXWXTAB2HDFA4BAUL	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	MANAGE_ACCOUNTS	INTERNAL	0.6470588235294118	SOCIAL
700	3W1K7D6QSBH5N7WY9U9FEKC0U4ABZ5	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.vkontakte.android	CAMERA	INTERNAL	0.95	SOCIAL
701	309D674SHZLSFELOHGP73MBFPB8CB9	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.wantu.activity	ACCESS_FINE_LOCATION	SNS	0.05263157894736842	PHOTOGRAPHY
702	39WSF6KUV2LRV6UBHC0OZUBHHM4EO8	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.wantu.activity	ACCESS_COARSE_LOCATION	SNS	0.5263157894736842	PHOTOGRAPHY
703	36D1BWBEHN1B0NXJBCQA5PDNLUFM2X	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.waze	READ_CONTACTS	INTERNAL	0.05263157894736842	TRAVEL_AND_LOCAL
704	386T3MLZLNVPJOS12OCDHJJD4R7084	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.waze	RECORD_AUDIO	INTERNAL	0.631578947368421	TRAVEL_AND_LOCAL
705	3EHIMLB7F7Z0UOYX0WJYNBIUQ88H8M	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.waze	ACCESS_FINE_LOCATION	INTERNAL	1.263157894736842	TRAVEL_AND_LOCAL
706	3EHVO81VN5LIJOEC1BAJ81VMGRM1HO	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.webkey	SEND_SMS	DEVELOPMENT_AID	-0.15	TOOLS
707	2FE2GTP9RA7SLCJG2DPSVF700WDQVO	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.webview.sazucafe	READ_PHONE_STATE	INTERNAL	0.4705882352941176	ENTERTAINMENT
708	21RRJ85OZIZEX27PLQFOX5EW67H9XO	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.westriversw.CatWar	READ_PHONE_STATE	INTERNAL	0.45	ARCADE
709	2LHMAZHHRRLF6GL2JZIH8KHOQOCMDY	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.westriversw.CatWar	READ_PHONE_STATE	TARGETED_ADS	0.1111111111111111	ARCADE
710	2GFR24SMEZZ22YH1JDL8W9Y3P3S2J1	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.westriversw.MushroomWar	READ_PHONE_STATE	TARGETED_ADS	0.2	ARCADE
711	2UKAC9KSSZVXDINJ1YLKXOYG4SS2K0	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.westriversw.MushroomWar	READ_PHONE_STATE	INTERNAL	0.85	ARCADE
712	2MX3Q0JG5TYM3STD780FGSSSY7XJF2	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.westriversw.SvsM2	READ_PHONE_STATE	TARGETED_ADS	-0.25	ARCADE
713	2RHHHRRLFQ0O33S6D5BHV9EG8L3GPY	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.westriversw.SvsM2	READ_PHONE_STATE	INTERNAL	0.4	ARCADE
714	2JS1QP6AUC26TW3M95O320FKHMJ815	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.westriversw.svsm	READ_PHONE_STATE	INTERNAL	0.6842105263157895	ARCADE
715	3Y3N5A7N4G9118QQ4XX5ETES4YUMYG	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whaleshark.retailmenot	BLUETOOTH	UTILITY	0.9	SHOPPING
716	31S7M7DAGGQLE49BUF9R6Z7OL22LTM	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whatsapp	READ_CONTACTS	INTERNAL	0.8	COMMUNICATION
717	3CMV9YRYP31R01D6ILVN4TKFN0BJLF	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whatsapp	RECORD_AUDIO	INTERNAL	1.4	COMMUNICATION
718	3H6W48L9F4P3X6S3HC79A0N7U6LWPL	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whatsapp	SEND_SMS	INTERNAL	0.1	COMMUNICATION
719	3IHWR4LC7DD0QJ9H6E1JNNJ9QLN8I6	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whatsapp	CAMERA	INTERNAL	1.35	COMMUNICATION
720	3IYI9285WS0YXXJ0582O1AUSTRYCJT	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whatsapp	ACCESS_FINE_LOCATION	INTERNAL	0.0	COMMUNICATION
721	3X55NP42EOG668QF7SW753CAWDQP37	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whatsapp	GET_ACCOUNTS	INTERNAL	0.75	COMMUNICATION
722	3X878VYTIEICGE28V13S6QAMZ9QF70	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whatsapp	AUTHENTICATE_ACCOUNTS	INTERNAL	1.05	COMMUNICATION
723	3XBYQ44Z6P41PYLAYTGTFAO4J96TWN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.whatsapp	READ_PHONE_STATE	INTERNAL	0.2	COMMUNICATION
724	3J6BHNX0U9SCZLM9CJBEI0OH7KCNKL	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.wooga.diamonddash	GET_ACCOUNTS	INTERNAL	0.15	ARCADE
725	3WRAAIUSBJZBZ2RR2YLYMOCJ3AJXA2	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.wooga.diamonddash	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.55	ARCADE
726	2BGT3DHJHP4BTTHV02ZRZX9XJA3V2M	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	com.x3anywhere	CAMERA	INTERNAL	1.0	ENTERTAINMENT
727	2I2274J79KQWMH520ALXMCD4M78IGO	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.xfinity.tv	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.1111111111111111	ENTERTAINMENT
728	2J4IKMN9U8P9EJ58S0OIASUYZWWTC6	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.xfinity.tv	READ_PHONE_STATE	INTERNAL	1.25	ENTERTAINMENT
729	3R868ACW4SC1EO49PG1TFV3XE6RGZY	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.xvalue.androtoolkit	ACCESS_FINE_LOCATION	SECONDARY_MARKET	-0.6	TOOLS
730	344M16OZKIF9DLUZGX0BK5BCRCZENT	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.xz.nc	SEND_SMS	SECONDARY_MARKET	-0.4	BRAIN
731	3JUDR1D0D6R2L2VB35XRMYXSZK22Q8	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.yahoo.mobile.client.android.im	MANAGE_ACCOUNTS	INTERNAL	1.1	COMMUNICATION
732	335VBRURDJ0OOJQ5FNH624GSIYYE9S	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.yahoo.mobile.client.android.mail	AUTHENTICATE_ACCOUNTS	INTERNAL	1.1	COMMUNICATION
733	3CVDZS288H0V1H9VZ75HP87CUYKMFH	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.yahoo.mobile.client.android.mail	READ_CONTACTS	INTERNAL	0.55	COMMUNICATION
734	3FVBZG9CLJEICZTU5S6JUWCC7AX0HJ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.yahoo.mobile.client.android.mail	READ_PHONE_STATE	INTERNAL	-0.1	COMMUNICATION
735	3HYV4299H0WOAE7VAVBS28LHYSGE83	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.yahoo.mobile.client.android.mail	MANAGE_ACCOUNTS	INTERNAL	1.4	COMMUNICATION
736	3WGZLY9VCHMJI8TVE008WQ3WYGG8D5	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.yahoo.mobile.client.android.mail	GET_ACCOUNTS	INTERNAL	1.15	COMMUNICATION
737	3538U0YQ1FUUFV1LTP02T9Y6YWTF32	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.yahoo.mobile.client.android.weather	MANAGE_ACCOUNTS	INTERNAL	0.65	WEATHER
738	3QX22DUVOOHKXEVLZMAL7UAYMHSMV7	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.ygoar.ygodad	CAMERA	GAME_ENGINE	1.0526315789473684	CARDS
739	26R746OQ1SNQ6NNL34W1XKCN8BY4OI	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	com.yobonja.blastmonkeysfree	READ_PHONE_STATE	TARGETED_ADS	-0.29411764705882354	ARCADE
740	3RWO3EJELH9AW5C0KOIOHAXD2IW1PT	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.yodawnla.isMonster2	BLUETOOTH	UTILITY	1.55	CASUAL
741	3BFNCI9LYKQH02MFB62Q5HLP08473K	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zc.android	READ_CONTACTS	DEVELOPMENT_AID	-0.7	LIFESTYLE
742	3OJX0UFJ0Z75DFNR5NWB6M2V8BC9U6	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zc.android	ACCESS_FINE_LOCATION	DEVELOPMENT_AID	1.0	LIFESTYLE
743	3CKVGCS3PG57287AGMIIYAJEKA2S02	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zeptolab.ctr.ads	READ_PHONE_STATE	SECONDARY_MARKET	-0.7894736842105263	BRAIN
744	3OPLMF3EU5NNJR4RXJNFX01W09ZLNM	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zeptolab.ctr.ads	GET_ACCOUNTS	SECONDARY_MARKET	-0.75	BRAIN
745	3P7QK0GJ3TLBZUW2Q1G4DR9W4NGZ2S	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zeptolab.ctrexperiments.ads	READ_PHONE_STATE	PAYMENT	-0.25	BRAIN
746	3W31J70BASWT8HPINT202PU5C5HKC1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zoosk.zoosk	READ_PHONE_STATE	PAYMENT	-0.3157894736842105	SOCIAL
747	3K3IX1W4S6R6QTP0G7BHSBQG6C7PAA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zrgiu.antivirus	SEND_SMS	PAYMENT	-0.05	TOOLS
748	30QQTY5GMKK1ZWZYQQYRSQBP9W57UR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	AUTHENTICATE_ACCOUNTS	INTERNAL	1.0	BRAIN
749	338431Z1FLFG4AZG3IKOY1A0RA2ROZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.75	BRAIN
750	35F6NGNVM8JMZJK9QL8HNUPNQIY7T0	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	READ_PHONE_STATE	INTERNAL	-0.15	BRAIN
751	3BCRDCM0ODU4S0GHD2PXGP2VCUM6KT	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	ACCESS_FINE_LOCATION	INTERNAL	-0.7368421052631579	BRAIN
752	3HEA4ZVWVDM5RDV01WBMMU5DJ9H55S	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	GET_ACCOUNTS	INTERNAL	0.9	BRAIN
753	3PUV2Q8SV442K6R2HCKINSTX6M0BD6	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	READ_CONTACTS	INTERNAL	-0.15789473684210525	BRAIN
754	3X4Q1O9UBHM6MRF1U4MITKJ0QY87OG	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.85	BRAIN
755	3Y3N5A7N4G9118QQ4XX5ETESZX2MYH	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.45	BRAIN
756	3ZICQFRS31I155ZEF8PI02J3L7WZZZ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	com.zynga.words	SEND_SMS	INTERNAL	-0.15	BRAIN
757	2IG7QEOZFYQSHSP8IS6XYDS4Y6BJGI	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	de.eos.uptrade.android.fahrinfo.salzburg	ACCESS_FINE_LOCATION	INTERNAL	1.3846153846153846	TRANSPORTATION
758	29HVXX2Q45UU06LDCR9W8NS84AB9RA	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	de.hyperworx.spreewald	ACCESS_FINE_LOCATION	INTERNAL	1.1724137931034482	TRAVEL_AND_LOCAL
759	2FQE4BLYHVI4K4PHGPL8KNEZ85KU0M	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	de.prog.frog.mekka_ad	ACCESS_FINE_LOCATION	INTERNAL	1.2083333333333333	TRAVEL_AND_LOCAL
760	2BVD8XMB3Q39FG8LQXF604EV93RRG1	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	eu.inmite.android.vodafone.vanoce	READ_PHONE_STATE	INTERNAL	0.2352941176470588	ENTERTAINMENT
